,household_id,id,name,sex,age,occupation,father,mother,paternal_grandfather,maternal_grandfather,spouse,siblings,children,relation_to_declarant,role,owner
1115,215 He 2,215 He 2-FM4,Thenpachnoubis,female,age lost,,Horos,215 He 2-FM3,,,,['215 He 2-d1'],[],sister,family member,
1116,215 He 3,215 He 3-d1,Aurelius Menches,male,60 (or 61-69),,Horos,Taseus,,,,[],"['215 He 3-FM1', '215 He 3-FM4', '215 He 3-FM5']",self,family member,
1117,215 He 3,215 He 3-FM1,Aurelius Horos,male,32,,215 He 3-d1,Theonilla,,,215 He 3-FM2,[],['215 He 3-FM3'],son,family member,
1118,215 He 3,215 He 3-FM2,Th[—],female,31,,Achilleus,Taaphynchis,,,215 He 3-FM1,[],['215 He 3-FM3'],,family member,
1119,215 He 3,215 He 3-FM3,Ps[—],male,4,,215 He 3-FM1,215 He 3-FM2,,,,[],[],,family member,
1120,215 He 3,215 He 3-FM4,Nechthenibis alias —,male,29,,215 He 3-d1,Theonilla,,,,[],[],son,family member,
1121,215 He 3,215 He 3-FM5,Tsenatis,female,19,,215 He 3-d1,Theonilla,,,,[],[],daughter,family member,
1122,215 He 3,215 He 3-NK1,Horos alias ..mes,male,age lost,,215 He 3-NK1,,,,,[],['215 He 3-NK1'],,free non-kin,
1123,215 He 3,215 He 3-S1,Isidora,,age lost,,,,,,,[],[],,slave,Menches [declarant]
1124,215 He 3,215 He 3-S2,NN,female,age lost,,,Isidora [no.l],,,,[],[],,slave,
1125,215 Hm 1,215 Hm 1-d1,Aur. Hermeinos,male,49,,Hermaios,Souerous,Achilleus,Kastor,,['215 Hm 1-FM1'],[],self,family member,
1126,215 Hm 1,215 Hm 1-FM1,Aur. Theognostos,male,36,,Hermaios,Souerous,Achilleus,Kastor,,['215 Hm 1-d1'],[],brother,family member,
1127,215 Hm-2,215 Hm-2-d1,Aur. Dioskorous,female,30,,Hermaios,Souerous,,Kastor,,[],[],self,family member,
1128,215 Hm-3,215 Hm-3-d1,Aurelia Demetria,female,72,,NN,Eudaimonis,Horion,,,[],[],self,family member,
1129,215 Hm-3,215 Hm-3-S1,NN,,34,,,Ploteina her slave,,,,[],[],,slave,
1130,215 Hm-3,215 Hm-3-S2,—nos alias Beryllos,male,28,,,NN alias Hermione her slave,,,,[],[],,slave,
1131,215 Ox 1,215 Ox 1-d1,Titus,male,,,Flavia,,,,,[],[],self,family member,
1132,229 Ar 1,229 Ar 1-d1,Aur,,,,,,,,,[],[],self,family member,
1133,229-Ar-2,229-Ar-2-d1,Aur. Ammonios,male,48,,Doras,,Ptolemaios,,229-Ar-2-FM1,[],['229-Ar-2-FM2'],self,family member,
1134,229-Ar-2,229-Ar-2-FM1,Thermoutharion,female,age lost,,Thermoutharion,,,,229-Ar-2-d1,[],['229-Ar-2-FM2'],wife,family member,
1135,229-Ar-2,229-Ar-2-FM2,NN,female,age lost,,229-Ar-2-d1,229-Ar-2-FM1,,,,[],[],daughter,family member,
1136,229-He-l,229-He-l-d1,Titus,,,,,,,,,[],[],self,family member,
1137,229-Hm-l,229-Hm-l-d1,Aur. Theognostos,male,[50],,Hermaios,Souerous,Achilles,Kastor,,['229-Hm-l-FM1'],[],self,family member,
1138,229-Hm-l,229-Hm-l-FM1,Aur. Dioskorous,female,44,,Hermaios,Souerous,Achilles,Kastor,,['229-Hm-l-d1'],[],sister,family member,
1139,229-Hm 2,229-Hm 2-d1,Aur. Harendotes,male,57,priest,Pytakis,,Harendotes,,,[],['229-Hm 2-FM2'],self,family member,
1140,229-Hm 2,229-Hm 2-FM1,Dionysios,male,6,priest,chis,NN,,,,[],[],,family member,
1141,229-Hm 2,229-Hm 2-FM2,NN,male,8,priest,229-Hm 2-d1,Taeus,,,,[],[],son,family member,
1142,229-Ly-l,229-Ly-l-d1,Aur. Didyme,female,,,Sarapion,,Pathermoites,,,[],[],self,family member,
1143,229-Ox-l,229-Ox-l-d1,Aur. Di.. alias Theon,male,,,N,,,,,[],[],self,family member,
1144,229 Ox 2,229 Ox 2-d1,Aurelii,male,,,NN,Dieus,,,,[],[],self,family member,
1145,243-Ar-l,243-Ar-l-d1,Aur. Thermoutharion,female,27,,Ammonios,Ptolemais,,,,[],"['243-Ar-l-FM1', '243-Ar-l-FM2']",self,family member,
1146,243-Ar-l,243-Ar-l-FM1,Koprei[os],male,age lost,,,243-Ar-l-d1,,,,[],[],son,family member,
1147,243-Ar-l,243-Ar-l-FM2,—on,male,6,,,243-Ar-l-d1,,,,[],[],son,family member,
1148,243-Ar-2,243-Ar-2-d1,Aurelius Aphrodisios alias Euporas,male,,,Neilogenes,,,,,[],[],self,family member,
1149,243-Ar-2,243-Ar-2-FM1,Dioskoros,male,30,weaver,Zoilos,Theano,,,,[],['243-Ar-2-FM3'],,family member,
1150,243-Ar-2,243-Ar-2-FM2,Aurelia Sambous,female,age lost,,Spo,P—,,,,[],['243-Ar-2-FM3'],,family member,
1151,243-Ar-2,243-Ar-2-FM3,Aurelia NN,female,age lost,,243-Ar-2-FM1,243-Ar-2-FM2,,,,[],[],,family member,
1152,243 Ar 3,243 Ar 3-d1,Aur. Syra,female,36,,Apollonios,Herais,NN,Alkimos,,[],"['243 Ar 3-FM1', '243 Ar 3-FM2', '243 Ar 3-FM3']",self,family member,
1153,243 Ar 3,243 Ar 3-FM1,Aur. Sarapammon,male,16,linenweaver,Ploutammon,243 Ar 3-d1,Sarapammon,,,[],[],son,family member,
1154,243 Ar 3,243 Ar 3-FM2,Apollonios,male,11,,Ploutammon,243 Ar 3-d1,Sarapammon,,,[],[],son,family member,
1155,243 Ar 3,243 Ar 3-FM3,Ammonios,male,7,,Ploutammon,243 Ar 3-d1,Sarapammon,,,[],[],son,family member,
1156,243 Ar 3,243 Ar 3-NK1,Aur. Ninnos,male,31,linenweaver,Sarapammon,Demetrous,Ninnaros,,,['Aur. Ploutammon [deceased husband of declarant]'],['243 Ar 3-NK2'],brother,free non-kin,
1157,243 Ar 3,243 Ar 3-NK2,A[,male,age lost,,243 Ar 3-NK1,,,A[,,[],[],,free non-kin,
1158,243 AM,243 AM-d1,Thermoutharion,female,age lost,,Thermoutharion,,,,,[],['243 AM-FM1'],self,family member,
1159,243 AM,243 AM-FM1,NN,male,age lost,,Ammonios,243 AM-d1,Doras,,,[],[],son,family member,
1160,243 Ox-1,243 Ox-1-FM1,Aur. Petsiris,male,27,,Aphynchis,Taaphynchis,Petsiris,,,[],[],self,family member,
1161,243 Ox-1,243 Ox-1-FM2,Aur. Aphynchis,male,26,,Aphynchis,Taaphynchis,Petsiris,,,[],[],self,family member,
1162,243 Ox-1,243 Ox-1-S1,Silbanos,,19,,,,,,,[],[],,slave,Aphynchis [no.2]
1163,243 Ox-1,243 Ox-1-S2,Mouses,,3 (probable reading),,,slave Sinthonis,,,,[],[],,slave,Aphynchis [no.2]
1164,243 Ox-1,243 Ox-1-S3,Markos,,,,,slave Sinthonis,,,,[],[],,slave,Aphynchis [no.2]
1165,243 Ox-1,243 Ox-1-S4,Markos the younger,,age not given,,,Sinthonis],,,,[],[],,slave,
1166,243 Ox-1,243 Ox-1-S5,Sinthonis,,24,,,,,,,[],[],,slave,Aphynchis
1167,243 Ox-1,243 Ox-1-S6,Eirene,,5,,,slave Sinthonis,,,,[],[],,slave,Aphynchis
1168,243 Ox-2,243 Ox-2-d1,Aur,male,,member of the hiera synodos,NN,,Sarapodoros,,,[],[],self,family member,
1169,243 Ox 3,243 Ox 3-d1,Aurelius Aniketos,male,,councillor,Ploutarchos,,,,,[],[],self,family member,
1170,257 Ar 1,257 Ar 1-d1,Aur. Helene,female,38,,Sarapammon,,Dioskoros,,,[],"['257 Ar 1-FM1', '257 Ar 1-FM2']",self,family member,
1171,257 Ar 1,257 Ar 1-FM1,Koprios,male,5,,NN,257 Ar 1-d1,,,,[],[],son,family member,
1172,257 Ar 1,257 Ar 1-FM2,Marinos,male,1,,NN,257 Ar 1-d1,,,,[],[],son,family member,
1173,???-Ar-l,???-Ar-l-d1,Serenos,male,age lost,,Deios,,Heron,,,[],[],self,family member,
1174,???-Ar-2,???-Ar-2-d1,Kopreia,female,age lost,,Hatres,—ion,,,,[],['???-Ar-2-FM1'],self,family member,
1175,???-Ar-2,???-Ar-2-FM1,NN,female,age lost,,,???-Ar-2-d1,,,,[],[],daughter,family member,
1176,???-Ar-3,???-Ar-3-d1,NN,male,age lost,,Panephremmis,,,,???-Ar-3-FM9,['???-Ar-3-FM1'],[],self,family member,
1177,???-Ar-3,???-Ar-3-FM1,NN,male,57,,,,,,???-Ar-3-FM2,['???-Ar-3-d1'],"['???-Ar-3-FM3', '???-Ar-3-FM4', '???-Ar-3-FM5']",brother,family member,
1178,???-Ar-3,???-Ar-3-FM2,NN,female,38,,,,,,???-Ar-3-FM1,[],"['???-Ar-3-FM3', '???-Ar-3-FM4', '???-Ar-3-FM5']",,family member,
1179,???-Ar-3,???-Ar-3-FM3,NN,female,age lost,,???-Ar-3-FM1,???-Ar-3-FM2,,,,[],[],,family member,
1180,???-Ar-3,???-Ar-3-FM4,Thases,female,8,,???-Ar-3-FM1,???-Ar-3-FM2,,,,[],[],,family member,
1181,???-Ar-3,???-Ar-3-FM5,Aaou—,female,age lost,,???-Ar-3-FM1,???-Ar-3-FM2,,,,[],[],,family member,
1182,???-Ar-3,???-Ar-3-FM6,Thermoutharion,female,31,,,,,,]oteros,[],"['???-Ar-3-FM7', '???-Ar-3-FM8']",,family member,
1183,???-Ar-3,???-Ar-3-FM7,NN,female,age lost,,oteros,???-Ar-3-FM6,,,,[],[],,family member,
1184,???-Ar-3,???-Ar-3-FM8,Tekiasis,female,12,,oteros,???-Ar-3-FM6,,,,[],[],,family member,
1185,???-Ar-3,???-Ar-3-FM9,Taphiomis,female,60,,Stotoetis,,,,???-Ar-3-d1,[],"['???-Ar-3-FM10', '???-Ar-3-FM11', '???-Ar-3-FM12']",wife,family member,
1186,???-Ar-3,???-Ar-3-FM10,Pakysis,male,17,,NN,???-Ar-3-FM9,,,,[],[],,family member,
1187,???-Ar-3,???-Ar-3-FM11,Tympanthes,female,age lost,,NN,???-Ar-3-FM9,,,,[],[],,family member,
1188,???-Ar-3,???-Ar-3-FM12,NN,female,age lost,,Tourbon,???-Ar-3-FM9,,,,[],[],,family member,
1189,???-Ar-3,???-Ar-3-FM13,Thaesis,female,38,,Tourbon,Herieus,,,,[],[],,family member,
1190,???-Ar-3,???-Ar-3-FM14,Tapakysis,female,age lost,,Tourbon,Herieus,,,,[],['???-Ar-3-FM15'],,family member,
1191,???-Ar-3,???-Ar-3-FM15,Tekiasis,female,12,,Tapakysis,???-Ar-3-FM14,,,,[],[],,family member,
1192,???-Ar-3,???-Ar-3-FM16,NN,male or female,age lost,,Tathous,,,,,[],[],,family member,
1193,???-Ar-3,???-Ar-3-FM17,NN,male or female,36 (?),,Tathous,,,,,[],[],,family member,
1194,???-Ar-3,???-Ar-3-FM18,Taneph—,female,35,,Tathous,,,,,[],[],,family member,
1195,???-Ar-3,???-Ar-3-FM19,Taouetis,female,age lost,,Tathous,,,,,[],['???-Ar-3-FM21'],,family member,
1196,???-Ar-3,???-Ar-3-FM20,"Tan— (female),",female,age lost,,,,,,,[],[],,family member,
1197,???-Ar-3,???-Ar-3-FM21,Tanephremmis,female,age lost,,Tan,???-Ar-3-FM19,,,,[],[],,family member,
1198,???-Ar-4,???-Ar-4-d1,None,,,,,,,,,[],[],self,family member,
1199,??? Ar-5,??? Ar-5-FM1,NN,,age lost,,,,,,??? Ar-5-FM2,[],"['??? Ar-5-FM3', '??? Ar-5-FM4', '??? Ar-5-FM5']",self,family member,
1200,??? Ar-5,??? Ar-5-FM2,NN,female,age lost,,,,,,??? Ar-5-FM1,[],"['??? Ar-5-FM3', '??? Ar-5-FM4', '??? Ar-5-FM5']",,family member,
1201,??? Ar-5,??? Ar-5-FM3,NN,male,age lost,,??? Ar-5-FM1,??? Ar-5-FM2,,,,[],[],,family member,
1202,??? Ar-5,??? Ar-5-FM4,NN,possible male,11,,??? Ar-5-FM1,??? Ar-5-FM2,,,,[],[],,family member,
1203,??? Ar-5,??? Ar-5-FM5,Souchion,possible male,age lost,,??? Ar-5-FM1,??? Ar-5-FM2,,,,[],[],,family member,
1204,??? Ar-5,??? Ar-5-FM6,NN,,40,,,,,,??? Ar-5-FM7,[],"['??? Ar-5-FM8', '??? Ar-5-FM9', '??? Ar-5-FM10']",self,family member,
1205,??? Ar-5,??? Ar-5-FM7,Ant[ (?),female,age lost,,,,,,??? Ar-5-FM6,[],"['??? Ar-5-FM8', '??? Ar-5-FM9', '??? Ar-5-FM10']",,family member,
1206,??? Ar-5,??? Ar-5-FM8,NN,,age lost,,??? Ar-5-FM6,??? Ar-5-FM7,,,,[],[],,family member,
1207,??? Ar-5,??? Ar-5-FM9,NN,,age lost,,??? Ar-5-FM6,??? Ar-5-FM7,,,,[],[],,family member,
1208,??? Ar-5,??? Ar-5-FM10,NN,,7,,??? Ar-5-FM6,??? Ar-5-FM7,,,,[],[],,family member,
1209,??? Ar-5,??? Ar-5-FM11,NN,,20,,,,,,,[],[],,family member,
1210,??? Ar-5,??? Ar-5-FM12,Sara[,,age lost,,,,,,,[],[],,family member,
1211,???-Me-l,???-Me-l-d1,Protas,,33,,,,,,,[],['???-Me-l-FM1'],self,family member,
1212,???-Me-l,???-Me-l-FM1,Nemesion,male,3,,???-Me-l-d1,,,,,[],[],son,family member,
1213,??? Ox 1,??? Ox 1-d1,Not preserved,,,,,,,,,[],[],self,family member,
1214,??? Ox-2,??? Ox-2-d1,Not preserved,,,,,,,,,[],[],self,family member,
1215,??? Ox-2,??? Ox-2-FM1,Dionysios alias Kom...,,age lost,,,,,,,[],['??? Ox-2-FM2'],,family member,
1216,??? Ox-2,??? Ox-2-FM2,Dionysios,male,age lost,,??? Ox-2-FM1,NN,,,,[],[],,family member,
1217,??? Ox-2,??? Ox-2-FM3,Pausiris alias Ptollas,,age lost,,,,,,??? Ox-2-FM5,[],[],,family member,
1218,??? Ox-2,??? Ox-2-FM4,Didymos,,age lost,,,,,,,[],[],,family member,
1219,??? Ox-2,??? Ox-2-FM5,Thaisous,female,age lost,,A,NN,,,??? Ox-2-FM3,[],[],,family member,
1220,??? XXI,??? XXI-d1,Claudia,male,,,,,,,,[],[],self,family member,
1221,117 Ar-12,117 Ar-12-FM1,Apronios,male,48,idiotes,Marcus,117 Ar-12-d1,Apronios,,117 Ar-12-FM3,[],"['117 Ar-12-FM2', '117 Ar-12-FM4', '117 Ar-12-FM5']",,family member,
1222,117 Ar-12,117 Ar-12-FM2,Apronios,male,8,,117 Ar-12-FM1,Ammonous,,Heron,,[],[],,family member,
1223,117 Ar-12,117 Ar-12-d1,Kronous,female,64,,Maron,Kronous,Maron,,,[],['117 Ar-12-FM1'],self,family member,
1224,117 Ar-12,117 Ar-12-FM3,Ammonous,female,36,,Heron,,Aunes,,117 Ar-12-FM1,[],"['117 Ar-12-FM4', '117 Ar-12-FM5']",,family member,
1225,117 Ar-12,117 Ar-12-FM4,Sempronia,female,20,,117 Ar-12-FM1,117 Ar-12-FM3,,,,[],[],,family member,
1226,117 Ar-12,117 Ar-12-FM5,Kronia,female,17,,117 Ar-12-FM1,117 Ar-12-FM3,,,,[],[],,family member,
1227,117 Ar-12,117 Ar-12-S1,Dioskoros,,4,,,,,,,[],[],,slave,Apronios [family no. 1]
1228,117 Ar-12,117 Ar-12-S2,Pantagathos,,2,,,,,,,[],[],,slave,Apronios [family no. 1]
1229,117 Ar-12,117 Ar-12-S3,Dioskorous,,33,,,,,,,[],[],,slave,Apronios [family no. 1]
1230,131-Ar 12,131-Ar 12-FM1,Apronios,male,61,,Marcus,131-Ar 12-d1,,,131-Ar 12-FM3,[],"['131-Ar 12-FM2', '131-Ar 12-FM4']",son,family member,
1231,131-Ar 12,131-Ar 12-FM2,Apronios,male,21,,131-Ar 12-FM1,131-Ar 12-FM3,,,,[],[],,family member,
1232,131-Ar 12,131-Ar 12-d1,Kronous,female,78,,Maron,Pra.ous,Maron,,,[],"['131-Ar 12-FM1', '131-Ar 12-FM1']",self,family member,
1233,131-Ar 12,131-Ar 12-FM3,Ammonous,female,60,,Heron,,Aunes,,131-Ar 12-FM1,[],"['131-Ar 12-FM2', '131-Ar 12-FM4']",,family member,
1234,131-Ar 12,131-Ar 12-FM4,Kroniaina,female,31,,131-Ar 12-FM1,131-Ar 12-FM3,,,,[],[],,family member,
1235,131-Ar 13,131-Ar 13-FM1,Gaius Sempronius Diogenes,male,age lost,,Sempronia,131-Ar 13-d1,,,,[],[],,family member,
1236,131-Ar 13,131-Ar 13-d1,Sempronia Akousarion,female,57,,,,,,,[],['131-Ar 13-FM1'],self,family member,
1237,131-Ar 13,131-Ar 13-S1,Crescens,,age lost,,,,,,,[],[],,slave,Sempronia Akousarion [declarant]
1238,131-Ar 13,131-Ar 13-S2,Kallistos,,age not given,,,Hediste,,,,[],[],,slave,Sempronia Akousarion
1239,131-Ar 13,131-Ar 13-S3,Heron,,9,,,Hediste,,,,[],[],,slave,Sempronia Akousarion
1240,131-Ar 13,131-Ar 13-S4,Hediste,,age not given,,,,,,,[],[],,slave,Sempronia Akousarion
1241,131-Ar 13,131-Ar 13-S5,Serapias,,age not given,,,Hediste [no. 4],,,,[],[],,slave,Sempronia Akousarion
1242,131-Ar 13,131-Ar 13-S6,Thermoutharion alias Arsinoe,,age not given,,,Hediste [no. 4],,,,[],[],,slave,Sempronia Akousarion
1243,159-Ar-27,159-Ar-27-d1,Taorseus,female,age lost,,NN,,,Herakleides,,[],['159-Ar-27-FM1'],self,family member,
1244,159-Ar-27,159-Ar-27-FM1,NN,female,age lost,,,159-Ar-27-d1,,,,[],[],daughter,family member,
1245,ll?-Ox-l,ll?-Ox-l-d1,Sarapion,male,4[.],taurotrophos,Thoonis,,,,,[],['ll?-Ox-l-FM1'],self,family member,
1246,ll?-Ox-l,ll?-Ox-l-FM1,Thoonis,male,7,,ll?-Ox-l-d1,,,,,[],[],son,family member,
1247,ll?-Ox-l,ll?-Ox-l-NK1,NN,,50,,,,,,,[],"['ll?-Ox-l-NK2', 'll?-Ox-l-NK3']",,free non-kin,
1248,ll?-Ox-l,ll?-Ox-l-NK2,Kollouthes,male,14,,ll?-Ox-l-NK1,,,,,[],[],,free non-kin,
1249,ll?-Ox-l,ll?-Ox-l-NK3,NN,male,5,,ll?-Ox-l-NK1,,,,,[],[],,free non-kin,
1250,117-Ap-10,117-Ap-10-d1,Harpokras,male,age lost,,Orseus,,,,117-Ap-10-FM3,[],"['117-Ap-10-FM1', '117-Ap-10-FM2']",self,family member,
1251,117-Ap-10,117-Ap-10-FM1,—is,male,16,,117-Ap-10-d1,Senpachoumis,,,,[],[],son,family member,
1252,117-Ap-10,117-Ap-10-FM2,NN,male,15,,117-Ap-10-d1,Senpachoumis,,,,[],[],son,family member,
1253,117-Ap-10,117-Ap-10-FM3,Senpachompsais,female,30,,Pnaetis,Thereutis,Peteesiopos,,117-Ap-10-d1,[],[],wife,family member,
1254,117-AM3,117-AM3-d1,Petaus,male,54,,Pekysis,Tkekis,Petaus,Pekysis,117-AM3-FM4,['117-AM3-FM2'],['117-AM3-FM1'],self,family member,
1255,117-AM3,117-AM3-FM1,Petheus,male,30,,117-AM3-d1,Tamystha,,Pekysis,,[],[],son,family member,
1256,117-AM3,117-AM3-FM2,Satabous,male,50,,Pekysis,Tkekis,Petaus,Pekysis,,['117-AM3-d1'],['117-AM3-FM3'],,family member,
1257,117-AM3,117-AM3-FM3,Pekysis,male,2,,117-AM3-FM2,Tauris,,Horos,,[],[],,family member,
1258,117-AM3,117-AM3-FM4,Tamystha,female,age lost,,Pekysis,,,,117-AM3-d1,['117-AM3-FM5'],[],wife,family member,
1259,117-AM3,117-AM3-FM5,Aderious (?),female,55,,,,,,,['117-AM3-FM4'],[],,family member,
1260,131-AM4,131-AM4-d1,Satabous,male,60,,NN,Tanephremmis,,,,[],"['131-AM4-FM1', '131-AM4-FM2', '131-AM4-FM3', '131-AM4-FM4']",self,family member,
1261,131-AM4,131-AM4-FM1,Orsenouphis,male,age lost,,131-AM4-d1,,,,,[],[],,family member,
1262,131-AM4,131-AM4-FM2,NN,male,15,,131-AM4-d1,,,,,[],[],,family member,
1263,131-AM4,131-AM4-FM3,Pt—,female,10,,131-AM4-d1,,,,,[],[],,family member,
1264,131-AM4,131-AM4-FM4,Taseutis,female,7,,131-AM4-d1,,,,,[],[],,family member,
1265,131-AM5,131-AM5-d1,Herieus,,age lost,,,,,,131-AM5-FM2,['131-AM5-FM1'],[],self,family member,
1266,131-AM5,131-AM5-FM1,Paneph(remmis?),male,20,,,,,,,['131-AM5-d1'],[],,family member,
1267,131-AM5,131-AM5-FM2,Stotoetis,female,18,,Satabous,,,,131-AM5-d1,[],[],,family member,
1268,131-AM6,131-AM6-d1,Not preserved,,,,,,,,,[],[],self,family member,
1269,131-AM7,131-AM7-FM1,NN,,age lost,,,,,,131-AM7-FM2,[],[],self,family member,
1270,131-AM7,131-AM7-FM2,Truphaina,female,50,,Stotoetis,,,,131-AM7-FM1,[],[],wife,family member,
1271,131-AM8,131-AM8-FM1,NN (m.),,age lost,,,,,,131-AM8-FM2,[],['131-AM8-FM3'],self,family member,
1272,131-AM8,131-AM8-FM2,Tanephremis,female,60,,Apynchis,,,,131-AM8-FM1,[],['131-AM8-FM3'],,family member,
1273,131-AM8,131-AM8-FM3,Thathres,female,40,,131-AM8-FM1,131-AM8-FM2,,,,[],"['131-AM8-FM4', '131-AM8-FM5', '131-AM8-FM6', '131-AM8-FM7']",,family member,
1274,131-AM8,131-AM8-FM4,Stotoetis,male,22,,Satabous,131-AM8-FM3,Stotoetis,,,[],[],,family member,
1275,131-AM8,131-AM8-FM5,Stotoetis,male,1[J (or 2[J),,Satabous,131-AM8-FM3,Stotoetis,,,[],[],,family member,
1276,131-AM8,131-AM8-FM6,Ta[,female,5,,Satabous,131-AM8-FM3,Stotoetis,,,[],[],,family member,
1277,131-AM8,131-AM8-FM7,Apynchis,female,,,Satabous,131-AM8-FM3,Stotoetis,,,[],[],,family member,
1278,131-AM8,131-AM8-FM8,Stotoetis,male,30? or 1?,,Pabous,,,,,[],[],,family member,
1279,131-AM8,131-AM8-FM9,Stotoetis the elder,,age lost,,,,,,,[],[],,family member,
1280,131-AM8,131-AM8-FM10,Thaesis,female,10 (or 1[J),,Stotoetis,,,,,[],[],,family member,
1281,131 -Ar-19,131 -Ar-19-d1,Herakleides alias Valerius,male,,,Lysimachos,Kronous,Herakleides,,,[],[],self,family member,
1282,131-Ar-20,131-Ar-20-d1,Gaius Sempronius Diogenes,male,age lost,,Sempronia,131-Ar-20-FM1,,,,[],[],self,family member,
1283,131-Ar-20,131-Ar-20-FM1,Sempronia Akousarion,female,57,,,,,,,[],['131-Ar-20-d1'],mother,family member,
1284,131-Ar-20,131-Ar-20-S1,Kreskes (Crescens),,age lost,,,,,,,[],[],,slave,Sempronia Akousarion (no. 2)
1285,131-Ar-20,131-Ar-20-S2,Kallistos,,,,,Hediste (slave no. 4),,,,[],[],,slave,Sempronia Akousarion (no. 2)
1286,131-Ar-20,131-Ar-20-S3,Heron,,9,,,Hediste (slave no. 4),,,,[],[],,slave,Sempronia Akousarion (no. 2)
1287,131-Ar-20,131-Ar-20-S4,Hediste,,age lost,,,,,,,[],[],,slave,Sempronia Akousarion (no. 2)
1288,131-Ar-20,131-Ar-20-S5,Serapias,,age not given,,,Hediste (slave no. 4),,,,[],[],,slave,Sempronia Akousarion
1289,131-Ar-20,131-Ar-20-S6,Thermoutharion alias Arsinoe,,age not given,,,Hediste (slave no. 4),,,,[],[],,slave,Sempronia Akousarion
1290,131-Oa-l,131-Oa-l-d1,Tithoes,male,39,,Psenamounis,Tasechthis,Psais,Horos,131-Oa-l-FM3,[],"['131-Oa-l-FM1', '131-Oa-l-FM2']",self,family member,
1291,131-Oa-l,131-Oa-l-FM1,—s,female,3,,131-Oa-l-d1,Talaeus,,Horos,,[],[],daughter,family member,
1292,131-Oa-l,131-Oa-l-FM2,Sentithoes (?),female,[2],,131-Oa-l-d1,131-Oa-l-FM3,,Horos,,['no. 2'],[],daughter,family member,
1293,131-Oa-l,131-Oa-l-FM3,Talaeus,female,36,,Horos,Tapsais,Patchalmis,,131-Oa-l-d1,[],['131-Oa-l-FM2'],wife,family member,
1294,145-Oa-2,145-Oa-2-d1,Tithoes,male,53,,Psenamounis,Tasechthis,Psais,Horos,145-Oa-2-FM3,[],"['145-Oa-2-FM1', '145-Oa-2-FM2']",self,family member,
1295,145-Oa-2,145-Oa-2-FM1,—s,female,17,,145-Oa-2-d1,Talaeus,,Horos,,[],[],daughter,family member,
1296,145-Oa-2,145-Oa-2-FM2,Sentithoes (?),female,16,,145-Oa-2-d1,145-Oa-2-FM3,,Horos,,['no. 2'],[],daughter,family member,
1297,145-Oa-2,145-Oa-2-FM3,Talaeus,female,50,,Horos,Tapsais,Patchalmis,,145-Oa-2-d1,[],['145-Oa-2-FM2'],wife,family member,
1298,145-Oa-2,145-Oa-2-NK1,—ous,,6,,,,,,,[],[],,free non-kin,
1299,173-Ar-21,173-Ar-21-d1,Sambas,,age lost,,,,,,173-Ar-21-FM10,[],"['173-Ar-21-FM1', '173-Ar-21-FM4', '173-Ar-21-FM5', '173-Ar-21-FM11']",self,family member,
1300,173-Ar-21,173-Ar-21-FM1,Souchas,male,34,,173-Ar-21-d1,Ail[—]a,,Herakleides,,"['173-Ar-21-FM4', '173-Ar-21-FM5', '173-Ar-21-FM12']","['173-Ar-21-FM2', '173-Ar-21-FM3']",son,family member,
1301,173-Ar-21,173-Ar-21-FM2,Sambas,male,12,,173-Ar-21-FM1,Helena,,Zosimos,,[],[],,family member,
1302,173-Ar-21,173-Ar-21-FM3,Sarapion,male,9,,173-Ar-21-FM1,Helena,,,,[],[],,family member,
1303,173-Ar-21,173-Ar-21-FM4,Zosimos,male,29,,173-Ar-21-FM5,Ail[—]a,,,173-Ar-21-FM12,['173-Ar-21-FM1'],"['173-Ar-21-FM5', '173-Ar-21-FM6', '173-Ar-21-FM7', '173-Ar-21-FM8', '173-Ar-21-FM9', '173-Ar-21-FM13']",son,family member,
1304,173-Ar-21,173-Ar-21-FM5,Sarapodoros,male,30,,173-Ar-21-FM4,?,,,,"['173-Ar-21-FM1', '173-Ar-21-FM12']",['173-Ar-21-FM4'],son,family member,
1305,173-Ar-21,173-Ar-21-FM6,Petesouchos,male,age lost,,173-Ar-21-FM4,173-Ar-21-FM12,,Sambas,,[],[],,family member,
1306,173-Ar-21,173-Ar-21-FM7,Petesouchos,male,12,,173-Ar-21-FM4,173-Ar-21-FM12,,,,[],['173-Ar-21-FM12'],,family member,
1307,173-Ar-21,173-Ar-21-FM8,Petesouchos,male,10,,173-Ar-21-FM4,Ap[—],,,,[],[],,family member,
1308,173-Ar-21,173-Ar-21-FM9,[Petesoucho]s (?),male,2,,173-Ar-21-FM4,Herakleia,,Herakleides,,[],[],,family member,
1309,173-Ar-21,173-Ar-21-FM10,Protous apator,female,29,,Kronous,,,Kronios,173-Ar-21-d1,[],['173-Ar-21-FM11'],wife,family member,
1310,173-Ar-21,173-Ar-21-FM11,Kronous,female,1,,173-Ar-21-d1,173-Ar-21-FM10,,,,[],[],daughter,family member,
1311,173-Ar-21,173-Ar-21-FM12,Athenarion,female,age lost,,173-Ar-21-FM7,Ail[—]a,,,173-Ar-21-FM4,"['Zosimos [no. 5]', '173-Ar-21-FM1', '173-Ar-21-FM5']","['173-Ar-21-FM6', '173-Ar-21-FM6', '173-Ar-21-FM7', '173-Ar-21-FM13']",,family member,
1312,173-Ar-21,173-Ar-21-FM13,NN,female,age lost,,173-Ar-21-FM4,173-Ar-21-FM12,,,,['the Petesouchoi [nos. 7'],[],,family member,
